id,byline_date,byline_place,lat,lon
dt402,1927-11-04,"Beverly Hills, California",34.0696501,-118.3963062
dt403,1927-11-06,"Adamana, Arizona",34.9766921,-109.8223383
dt404,1927-11-07,"Laguna, New Mexico",35.040423000000004,-107.42662835745045
dt405,1927-11-08,"Santa Fe, New Mexico",35.6876096,-105.938456
dt406,1927-11-09,"Santa Fe, New Mexico",35.6876096,-105.938456
dt407,1927-11-11,"Topeka, Kansas",39.049011,-95.677556
dt408,1927-11-13,"Culver, Indiana",41.2189311,-86.4230626
dt409,1927-11-14,"Detroit, Michigan",42.3315509,-83.0466403
dt410,1927-11-15,"Chicago, Illinois",41.8755616,-87.6244212
dt411,1927-11-16,"Dodge City, Kansas",37.7527982,-100.0170787
dt412,1927-11-17,"Winslow, Arizona",35.0241984,-110.6973463
dt413,1927-11-18,"Beverly Hills, California",34.0696501,-118.3963062
dt414,1927-11-20,"Hollywood, Los Angeles, California",34.0980031,-118.329523
dt415,1927-11-21,"Beverly Hills, California",34.0696501,-118.3963062
dt416,1927-11-22,"Beverly Hills, California",34.0696501,-118.3963062
dt417,1927-11-23,"Hollywood, Los Angeles, California",34.0980031,-118.329523
dt418,1927-11-24,"Beverly Hills, California",34.0696501,-118.3963062
dt419,1927-11-25,"Beverly Hills, California",34.0696501,-118.3963062
dt420,1927-11-27,"Los Angeles, California",34.0536909,-118.242766
dt421,1927-11-28,"Douglas, Arizona",31.3447174,-109.5545036
dt422,1927-11-29,"San Antonio, Texas",29.4246002,-98.4951405
dt423,1927-11-30,"Laredo, Texas",27.5056251,-99.5074517
dt424,1927-12-01,"Mexico City, Mexico",19.4326296,-99.1331785
dt425,1927-12-03,"Mexico City, Mexico",19.4326296,-99.1331785
dt426,1927-12-05,Hacienda de Canutillo,19.300724,-99.1057254
dt427,1927-12-05,"Don Martín Dam, Goldwyn Studios",27.48059935,-100.65806466918912
dt428,1927-12-06,"Mexico City, Mexico",19.4326296,-99.1331785
dt429,1927-12-08,"Mexico City, Mexico",19.4326296,-99.1331785
dt430,1927-12-09,"Mexico City, Mexico",19.4326296,-99.1331785
dt431,1927-12-12,"Mexico City, Mexico",19.4326296,-99.1331785
dt432,1927-12-13,"Mexico City, Mexico",19.4326296,-99.1331785
dt433,1927-12-14,"Mexico City, Mexico",19.4326296,-99.1331785
dt434,1927-12-15,"Mexico City, Mexico",19.4326296,-99.1331785
dt435,1927-12-16,"Mexico City, Mexico",19.4326296,-99.1331785
dt436,1927-12-18,"Tampico, Mexico",22.2157619,-97.8577713
dt437,1927-12-19,"San Antonio, Texas",29.4246002,-98.4951405
dt438,1927-12-21,"Yuma, Arizona",32.665135,-114.47603157249804
dt439,1927-12-22,"Beverly Hills, California",34.0696501,-118.3963062
dt440,1927-12-23,"Beverly Hills, California",34.0696501,-118.3963062
dt441,1927-12-25,"Beverly Hills, California",34.0696501,-118.3963062
dt442,1927-12-26,"Beverly Hills, California",34.0696501,-118.3963062
dt443,1927-12-27,"Beverly Hills, California",34.0696501,-118.3963062
dt444,1927-12-28,"Beverly Hills, California",34.0696501,-118.3963062
dt445,1927-12-29,"Beverly Hills, California",34.0696501,-118.3963062
dt446,1927-12-30,"Beverly Hills, California",34.0696501,-118.3963062
dt447,1928-01-01,"Beverly Hills, California",34.0696501,-118.3963062
dt448,1928-01-02,"Beverly Hills, California",34.0696501,-118.3963062
dt449,1928-01-03,"Beverly Hills, California",34.0696501,-118.3963062
dt450,1928-01-04,"Beverly Hills, California",34.0696501,-118.3963062
dt451,1928-01-05,"Beverly Hills, California",34.0696501,-118.3963062
dt452,1928-01-06,"Beverly Hills, California",34.0696501,-118.3963062
dt453,1928-01-08,"Newton, Kansas",38.0469166,-97.3447244
dt454,1928-01-09,"Garrett, Indiana",41.3494927,-85.1355271
dt455,1928-01-10,"Washington, District of Columbia",38.89384735,-76.98804281910948
dt456,1928-01-11,"Washington, District of Columbia",38.89384735,-76.98804281910948
dt457,1928-01-12,"Washington, District of Columbia",38.89384735,-76.98804281910948
dt458,1928-01-13,"Washington, District of Columbia",38.89384735,-76.98804281910948
dt459,1928-01-15,"Havana, Cuba",23.1597566,-82.33847315837687
dt460,1928-01-16,"Havana, Cuba",23.1597566,-82.33847315837687
dt461,1928-01-17,"Havana, Cuba",23.1597566,-82.33847315837687
dt462,1928-01-18,"Havana, Cuba",23.1597566,-82.33847315837687
dt463,1928-01-19,"Havana, Cuba",23.1597566,-82.33847315837687
dt464,1928-01-20,"Key West, Florida",24.5548262,-81.8020722
dt465,1928-01-22,"Jacksonville, Florida",30.3321838,-81.655651
dt466,1928-01-23,"Lafayette, Louisiana",30.2262187,-92.0178202
dt467,1928-01-24,"Yuma, Arizona",32.665135,-114.47603157249804
dt468,1928-01-25,"Beverly Hills, California",34.0696501,-118.3963062
dt469,1928-01-26,"Beverly Hills, California",34.0696501,-118.3963062
dt470,1928-01-27,"Beverly Hills, California",34.0696501,-118.3963062
dt471,1928-01-29,"Hollywood, Los Angeles, California",34.0980031,-118.329523
dt472,1928-01-30,"Beverly Hills, California",34.0696501,-118.3963062
dt473,1928-01-31,"Beverly Hills, California",34.0696501,-118.3963062
dt474,1928-02-01,"Beverly Hills, California",34.0696501,-118.3963062
dt475,1928-02-02,"Beverly Hills, California",34.0696501,-118.3963062
dt476,1928-02-03,"Beverly Hills, California",34.0696501,-118.3963062
dt477,1928-02-05,"Hollywood, Los Angeles, California",34.0980031,-118.329523
dt478,1928-02-06,"Beverly Hills, California",34.0696501,-118.3963062
dt479,1928-02-07,"Beverly Hills, California",34.0696501,-118.3963062
dt480,1928-02-08,"Beverly Hills, California",34.0696501,-118.3963062
dt481,1928-02-09,"Beverly Hills, California",34.0696501,-118.3963062
dt482,1928-02-10,"Beverly Hills, California",34.0696501,-118.3963062
dt483,1928-02-12,"Hollywood, Los Angeles, California",34.0980031,-118.329523
dt484,1928-02-13,"Beverly Hills, California",34.0696501,-118.3963062
dt485,1928-02-14,"Beverly Hills, California",34.0696501,-118.3963062
dt486,1928-02-15,"Beverly Hills, California",34.0696501,-118.3963062
dt487,1928-02-17,"Newton, Kansas",38.0469166,-97.3447244
dt488,1928-02-19,"Chicago, Illinois",41.8755616,-87.6244212
dt489,1928-02-20,"Omaha, Nebraska",41.2587459,-95.9383758
dt490,1928-02-21,"Sioux Falls, South Dakota",43.5476008,-96.7293629
dt491,1928-02-22,"Des Moines, Iowa",41.5868654,-93.6249494
dt492,1928-02-23,"St. Louis, Missouri",38.6280278,-90.1910154
dt493,1928-02-24,"Waterloo, Iowa",42.498275,-92.3328743
dt494,1928-02-26,"Omaha, Nebraska",41.2587459,-95.9383758
dt495,1928-02-27,"Pine Bluff, Arkansas",34.2157064,-92.0140402
dt496,1928-02-28,"Camden, Arkansas",33.5845582,-92.8343294
dt497,1928-02-29,"Memphis, Tennessee",35.1460249,-90.0517638
dt498,1928-03-01,"Forence, Alabama",34.79981,-87.677251
dt499,1928-03-02,"Birmingham, Alabama",33.5206824,-86.8024326
dt500,1928-03-04,"Montgomery, Alabama",32.3669656,-86.3006485
dt501,1928-03-05,"Albany, Georgia",31.5782062,-84.1556809
dt502,1928-03-06,"Charlotte, North Carolina",35.2272086,-80.8430827
dt503,1928-03-07,"Asheville, North Carolina",35.595363,-82.5508407
dt504,1928-03-08,"Greensboro, North Carolina",36.0726355,-79.7919754
dt505,1928-03-09,"Savannah, Georgia",32.0790074,-81.0921335
dt506,1928-03-11,"Miami Beach, Florida",25.7929198,-80.1353006
dt507,1928-03-12,"Orlando, Florida",28.5421109,-81.3790304
dt508,1928-03-13,"St. Petersburg, Florida",27.7700475,-82.6359078
dt509,1928-03-14,"Jacksonville, Florida",30.3321838,-81.655651
dt510,1928-03-15,"Daytona Beach, Florida",29.2108147,-81.0228331
dt511,1928-03-16,"Tampa, Florida",27.9477595,-82.458444
dt512,1928-03-18,"Palm Beach, Florida",26.6279798,-80.4494174
dt513,1928-03-19,"Ocala, Florida",29.1871986,-82.1400923
dt514,1928-03-20,"Thomasville, Georgia",30.8365815,-83.9787808
dt515,1928-03-21,"Raleigh, North Carolina",35.7803977,-78.6390989
dt516,1928-03-22,"Atlanta, Georgia",33.7489924,-84.3902644
dt517,1928-03-23,"Pinehurst, North Carolina",35.1951981,-79.4692796
dt518,1928-03-25,"Washington, District of Columbia",38.89384735,-76.98804281910948
dt519,1928-03-26,"Mansfield, Ohio",40.75839,-82.5154471
dt520,1928-03-27,"Pittsburgh, Pennsylvania",40.4416941,-79.9900861
dt521,1928-03-28,"Cleveland, Ohio",41.4996574,-81.6936772
dt522,1928-03-29,"Akron, Ohio",41.083064,-81.518485
dt523,1928-03-30,"Cincinnati, Ohio",39.1014537,-84.5124602
dt524,1928-04-01,"Lexington, Kentucky",38.0464066,-84.4970393
dt525,1928-04-02,"Ann Arbor, Michigan",42.2813722,-83.7484616
dt526,1928-04-03,"Battle Creek, Michigan",42.3192548,-85.1824269
dt527,1928-04-04,"Lafayette, Indiana",40.4191229,-86.8919011
dt528,1928-04-05,"Indianapolis, Indiana",39.7683331,-86.1583502
dt529,1928-04-06,"Indianapolis, Indiana",39.7683331,-86.1583502
dt530,1928-04-08,"Louisville, Kentucky",38.2542376,-85.759407
dt531,1928-04-09,"Columbus, Ohio",39.9622601,-83.0007065
dt532,1928-04-10,"Cincinnati, Ohio",39.1014537,-84.5124602
dt533,1928-04-11,"Cleveland, Ohio",41.4996574,-81.6936772
dt534,1928-04-12,"Rochester, New York",43.157285,-77.615214
dt535,1928-04-13,"Philadelphia, Pennsylvania",39.9527237,-75.1635262
dt536,1928-04-15,"New York, New York",40.7127281,-74.0060152
dt537,1928-04-16,"New York, New York",40.7127281,-74.0060152
dt538,1928-04-17,"New York, New York",40.7127281,-74.0060152
dt539,1928-04-18,"Hagerstown, Maryland",39.6430455,-77.7191081
dt540,1928-04-19,"Parkersburg, West Virginia",39.2667309,-81.5620755
dt541,1928-04-20,"Fairmont, West Virginia",39.4850848,-80.1425781
dt542,1928-04-22,"Indianapolis, Indiana",39.7683331,-86.1583502
dt543,1928-04-23,"Chicago, Illinois",41.8755616,-87.6244212
dt544,1928-04-24,"Chicago, Illinois",41.8755616,-87.6244212
dt545,1928-04-25,"Chicago, Illinois",41.8755616,-87.6244212
dt546,1928-04-26,"St. Paul, Minnesota",44.9497487,-93.0931028
dt547,1928-04-27,"Cedar Rapids, Iowa",41.9758872,-91.6704053
dt548,1928-04-29,"Kansas City, Missouri",39.100105,-94.5781416
dt549,1928-04-30,"Salina, Kansas",38.8402805,-97.6114237
dt550,1928-05-01,"Chelsea, Oklahoma",36.5355939,-95.4324166
dt551,1928-05-02,"Omaha, Nebraska",41.2587459,-95.9383758
dt552,1928-05-03,"Rock Springs, Wyoming",41.5860557,-109.2194544
dt553,1928-05-04,"Beverly Hills, California",34.0696501,-118.3963062
dt554,1928-05-06,"Beverly Hills, California",34.0696501,-118.3963062
dt555,1928-05-07,"Beverly Hills, California",34.0696501,-118.3963062
dt556,1928-05-08,"Beverly Hills, California",34.0696501,-118.3963062
dt557,1928-05-09,"Beverly Hills, California",34.0696501,-118.3963062
dt558,1928-05-10,"Beverly Hills, California",34.0696501,-118.3963062
dt559,1928-05-11,"Beverly Hills, California",34.0696501,-118.3963062
dt560,1928-05-13,"Beverly Hills, California",34.0696501,-118.3963062
dt561,1928-05-14,"Beverly Hills, California",34.0696501,-118.3963062
dt562,1928-05-15,"Beverly Hills, California",34.0696501,-118.3963062
dt563,1928-05-16,"Beverly Hills, California",34.0696501,-118.3963062
dt564,1928-05-17,"Beverly Hills, California",34.0696501,-118.3963062
dt565,1928-05-18,"Beverly Hills, California",34.0696501,-118.3963062
dt566,1928-05-20,"Hollywood, Los Angeles, California",34.0980031,-118.329523
dt567,1928-05-21,"Beverly Hills, California",34.0696501,-118.3963062
dt568,1928-05-22,"Beverly Hills, California",34.0696501,-118.3963062
dt569,1928-05-23,"Beverly Hills, California",34.0696501,-118.3963062
dt570,1928-05-24,"Beverly Hills, California",34.0696501,-118.3963062
dt571,1928-05-25,"Beverly Hills, California",34.0696501,-118.3963062
dt572,1928-05-27,"Hollywood, Los Angeles, California",34.0980031,-118.329523
dt573,1928-05-28,"Beverly Hills, California",34.0696501,-118.3963062
dt574,1928-05-29,"Beverly Hills, California",34.0696501,-118.3963062
dt575,1928-05-30,"Beverly Hills, California",34.0696501,-118.3963062
dt576,1928-05-31,"Beverly Hills, California",34.0696501,-118.3963062
dt577,1928-06-01,"Beverly Hills, California",34.0696501,-118.3963062
dt578,1928-06-03,"Hollywood, Los Angeles, California",34.0980031,-118.329523
dt579,1928-06-04,"Beverly Hills, California",34.0696501,-118.3963062
dt580,1928-06-05,"Beverly Hills, California",34.0696501,-118.3963062
dt581,1928-06-06,"Salt Lake City, Utah",40.7596198,-111.886797
dt582,1928-06-07,"Chicago, Illinois",41.8755616,-87.6244212
dt583,1928-06-08,"Jackson, Michigan",42.2416466,-84.425589
dt584,1928-06-10,"Kansas City, Missouri",39.100105,-94.5781416
dt585,1928-06-11,"Kansas City, Missouri",39.100105,-94.5781416
dt586,1928-06-12,"Kansas City, Missouri",39.100105,-94.5781416
dt587,1928-06-13,"Kansas City, Missouri",39.100105,-94.5781416
dt588,1928-06-14,"Kansas City, Missouri",39.100105,-94.5781416
dt589,1928-06-15,"Kansas City, Missouri",39.100105,-94.5781416
dt590,1928-06-17,"Kansas City, Missouri",39.100105,-94.5781416
dt591,1928-06-18,"Pawnee, Oklahoma",36.3384025,-96.8031766
dt592,1928-06-19,"Claremore, Oklahoma",36.3126005,-95.6160686
dt593,1928-06-20,"Claremore, Oklahoma",36.3126005,-95.6160686
dt594,1928-06-21,"Fort Worth, Texas",32.753177,-97.3327459
dt595,1928-06-22,"Houston, Texas",29.7589382,-95.3676974
dt596,1928-06-24,"Houston, Texas",29.7589382,-95.3676974
dt597,1928-06-25,"Houston, Texas",29.7589382,-95.3676974
dt598,1928-06-26,"Houston, Texas",29.7589382,-95.3676974
dt599,1928-06-27,"Houston, Texas",29.7589382,-95.3676974
dt600,1928-06-28,"Houston, Texas",29.7589382,-95.3676974
dt601,1928-06-29,"Houston, Texas",29.7589382,-95.3676974
dt602,1928-07-01,"Kingsville, Texas",27.5158689,-97.856109
dt603,1928-07-02,"Marfa, Texas",30.3117621,-104.023146
dt604,1928-07-03,"Beverly Hills, California",34.0696501,-118.3963062
dt605,1928-07-04,"Beverly Hills, California",34.0696501,-118.3963062
dt606,1928-07-05,"Beverly Hills, California",34.0696501,-118.3963062
dt607,1928-07-06,"Beverly Hills, California",34.0696501,-118.3963062
dt608,1928-07-08,"Beverly Hills, California",34.0696501,-118.3963062
dt609,1928-07-09,"Beverly Hills, California",34.0696501,-118.3963062
dt610,1928-07-10,"Beverly Hills, California",34.0696501,-118.3963062
dt611,1928-07-11,"Santa Monica, California",34.0194704,-118.491227
dt612,1928-07-12,"Santa Barbara, California",34.4221319,-119.702667
dt613,1928-07-13,"Santa Barbara, California",34.4221319,-119.702667
dt614,1928-07-15,"Hollywood, Los Angeles, California",34.0980031,-118.329523
dt615,1928-07-16,"Beverly Hills, California",34.0696501,-118.3963062
dt616,1928-07-17,"Beverly Hills, California",34.0696501,-118.3963062
dt617,1928-07-18,"Gallup, New Mexico",35.5283506,-108.743907
dt618,1928-07-19,"Newton, Kansas",38.0469166,-97.3447244
dt619,1928-07-20,"Toledo, Ohio",41.6529143,-83.5378173
dt620,1928-07-22,"Hempstead, New York",40.6736812,-73.6190736
dt621,1928-07-23,"Newport, Rhode Island",41.552460100000005,-71.27045534082413
dt622,1928-07-24,"Boston, Massachusetts",42.3554334,-71.060511
dt623,1928-07-25,"New York, New York",40.7127281,-74.0060152
dt624,1928-07-26,"Winona Lake, Indiana",41.2272668,-85.8219345
dt625,1928-07-27,"Chicago, Illinois",41.8755616,-87.6244212
dt626,1928-07-29,"Salt Lake City, Utah",40.7596198,-111.886797
dt627,1928-07-30,"Beverly Hills, California",34.0696501,-118.3963062
dt628,1928-07-31,"Santa Monica, California",34.0194704,-118.491227
dt629,1928-08-01,"Santa Monica, California",34.0194704,-118.491227
dt630,1928-08-02,"Santa Barbara, California",34.4221319,-119.702667
dt631,1928-08-03,The Bohemian Grove,38.4666549,-122.9990901
dt632,1928-08-05,"Beverly Hills, California",34.0696501,-118.3963062
dt633,1928-08-06,"Beverly Hills, California",34.0696501,-118.3963062
dt634,1928-08-07,"Beverly Hills, California",34.0696501,-118.3963062
dt635,1928-08-08,"Beverly Hills, California",34.0696501,-118.3963062
dt636,1928-08-09,"Santa Monica, California",34.0194704,-118.491227
dt637,1928-08-10,"Santa Monica, California",34.0194704,-118.491227
dt638,1928-08-12,"Beverly Hills, California",34.0696501,-118.3963062
dt639,1928-08-13,"Beverly Hills, California",34.0696501,-118.3963062
dt640,1928-08-14,"Hollywood, Los Angeles, California",34.0980031,-118.329523
dt641,1928-08-15,"Beverly Hills, California",34.0696501,-118.3963062
dt642,1928-08-16,"Beverly Hills, California",34.0696501,-118.3963062
dt643,1928-08-17,"Beverly Hills, California",34.0696501,-118.3963062
dt644,1928-08-19,"Beverly Hills, California",34.0696501,-118.3963062
dt645,1928-08-20,"Santa Monica, California",34.0194704,-118.491227
dt646,1928-08-21,"Santa Monica, California",34.0194704,-118.491227
dt647,1928-08-22,"Flagstaff, Arizona",35.1987522,-111.651822
dt648,1928-08-23,"Flagstaff, Arizona",35.1987522,-111.651822
dt649,1928-08-24,"Grand Canyon, Arizona",36.0980405,-112.0962787
dt650,1928-08-26,"Beverly Hills, California",34.0696501,-118.3963062
dt651,1928-08-27,"Beverly Hills, California",34.0696501,-118.3963062
dt652,1928-08-28,"Beverly Hills, California",34.0696501,-118.3963062
dt653,1928-08-29,"Santa Monica, California",34.0194704,-118.491227
dt654,1928-08-30,"Beverly Hills, California",34.0696501,-118.3963062
dt655,1928-08-31,"Santa Monica, California",34.0194704,-118.491227
dt656,1928-09-02,"Beverly Hills, California",34.0696501,-118.3963062
dt657,1928-09-03,"Santa Monica, California",34.0194704,-118.491227
dt658,1928-09-04,"Santa Monica, California",34.0194704,-118.491227
dt659,1928-09-05,"Beverly Hills, California",34.0696501,-118.3963062
dt660,1928-09-06,"Beverly Hills, California",34.0696501,-118.3963062
dt661,1928-09-07,"Santa Monica, California",34.0194704,-118.491227
dt662,1928-09-09,"Newton, Kansas",38.0469166,-97.3447244
dt663,1928-09-10,"Cleveland, Ohio",41.4996574,-81.6936772
dt664,1928-09-11,"New York, New York",40.7127281,-74.0060152
dt665,1928-09-12,"New York, New York",40.7127281,-74.0060152
dt666,1928-09-13,"New York, New York",40.7127281,-74.0060152
dt667,1928-09-14,"New York, New York",40.7127281,-74.0060152
dt668,1928-09-16,"New York, New York",40.7127281,-74.0060152
dt669,1928-09-17,"New York, New York",40.7127281,-74.0060152
dt670,1928-09-18,"New York, New York",40.7127281,-74.0060152
dt671,1928-09-19,"New York, New York",40.7127281,-74.0060152
dt672,1928-09-20,"New York, New York",40.7127281,-74.0060152
dt673,1928-09-21,"New York, New York",40.7127281,-74.0060152
dt674,1928-09-23,"New York, New York",40.7127281,-74.0060152
dt675,1928-09-24,"New York, New York",40.7127281,-74.0060152
dt676,1928-09-25,"New York, New York",40.7127281,-74.0060152
dt677,1928-09-26,"New York, New York",40.7127281,-74.0060152
dt678,1928-09-27,"New York, New York",40.7127281,-74.0060152
dt679,1928-09-28,"New York, New York",40.7127281,-74.0060152
dt680,1928-09-30,"Springfield, Massachusetts",42.1018764,-72.5886727
dt681,1928-10-01,"Springfield, Massachusetts",42.1018764,-72.5886727
dt682,1928-10-02,"Springfield, Massachusetts",42.1018764,-72.5886727
dt683,1928-10-03,"Springfield, Massachusetts",42.1018764,-72.5886727
dt684,1928-10-04,"Springfield, Massachusetts",42.1018764,-72.5886727
dt685,1928-10-05,"Springfield, Massachusetts",42.1018764,-72.5886727
